zipcode,state,population,combined_all_facilities,combined_all_facilities_capped_viz
29902,SC,16692.0,2,2.0
54476,WI,19668.0,2,2.0
65066,MO,6445.0,2,2.0
28345,NC,11546.0,2,2.0
29935,SC,3859.0,2,2.0
76712,TX,27800.0,2,2.0
31210,GA,35345.0,2,2.0
06112,CT,23189.0,2,2.0
30442,GA,8515.0,2,2.0
63090,MO,22843.0,2,2.0
34207,FL,35281.0,2,2.0
44312,OH,30510.0,2,2.0
62523,IL,886.0,2,2.0
29572,SC,10711.0,2,2.0
28387,NC,16413.0,2,2.0
34275,FL,20570.0,2,2.0
28278,NC,33426.0,2,2.0
33812,FL,14907.0,2,2.0
49935,MI,5952.0,2,2.0
23112,VA,54592.0,2,2.0
29212,SC,29739.0,2,2.0
49015,MI,28008.0,2,2.0
33023,FL,66749.0,2,2.0
56353,MN,9314.0,2,2.0
43920,OH,21662.0,2,2.0
29673,SC,29898.0,2,2.0
62321,IL,3873.0,2,2.0
75707,TX,16620.0,2,2.0
60076,IL,34295.0,2,2.0
62220,IL,19474.0,2,2.0
28027,NC,76478.0,2,2.0
62223,IL,16263.0,2,2.0
37849,TN,27742.0,2,2.0
17011,PA,36184.0,2,2.0
63118,MO,25194.0,2,2.0
60938,IL,2080.0,2,2.0
63129,MO,53432.0,2,2.0
32811,FL,42274.0,2,2.0
61008,IL,33747.0,2,2.0
56352,MN,5775.0,2,2.0
49022,MI,30143.0,2,2.0
28216,NC,57196.0,2,2.0
29569,SC,17048.0,2,2.0
61350,IL,23997.0,2,2.0
60482,IL,11216.0,2,2.0
61604,IL,29344.0,2,2.0
12303,NY,30893.0,2,2.0
13159,NY,5155.0,2,2.0
77067,TX,31729.0,2,2.0
55072,MN,4346.0,2,2.0
23502,VA,20547.0,2,2.0
29360,SC,21242.0,2,2.0
56187,MN,15312.0,2,2.0
49203,MI,37269.0,2,2.0
83276,ID,4311.0,2,2.0
33914,FL,42222.0,2,2.0
62305,IL,19042.0,2,2.0
37917,TN,25013.0,2,2.0
28215,NC,61842.0,2,2.0
23061,VA,22256.0,2,2.0
62626,IL,8033.0,2,2.0
60093,IL,20691.0,2,2.0
60559,IL,24363.0,2,2.0
60047,IL,43944.0,2,2.0
60452,IL,27363.0,2,2.0
28034,NC,19258.0,2,2.0
44041,OH,13910.0,2,2.0
44116,OH,21821.0,2,2.0
33040,FL,35958.0,2,2.0
23454,VA,58665.0,2,2.0
37748,TN,17227.0,2,2.0
54135,WI,3016.0,2,2.0
60924,IL,1519.0,2,2.0
11791,NY,25879.0,2,2.0
10312,NY,61642.0,2,2.0
79415,TX,17499.0,2,2.0
61606,IL,6798.0,2,2.0
37828,TN,1458.0,2,2.0
33908,FL,43110.0,2,2.0
28110,NC,53316.0,2,2.0
29651,SC,50778.0,2,2.0
56573,MN,7066.0,2,2.0
51501,IA,34906.0,2,2.0
33076,FL,41826.0,2,2.0
47501,IN,18003.0,2,2.0
60008,IL,22760.0,2,2.0
76903,TX,32215.0,2,2.0
29708,SC,40227.0,2,2.0
64801,MO,35234.0,2,2.0
29550,SC,30013.0,2,2.0
29582,SC,18897.0,2,2.0
28103,NC,10164.0,2,2.0
33834,FL,6584.0,2,2.0
60544,IL,27680.0,2,2.0
37874,TN,15604.0,2,2.0
10577,NY,6008.0,2,2.0
78220,TX,17749.0,2,2.0
78233,TX,49442.0,2,2.0
78256,TX,13643.0,2,2.0
71671,AR,8210.0,2,2.0
23435,VA,32597.0,2,2.0
36108,AL,17117.0,2,2.0
59442,MT,1792.0,2,2.0
27021,NC,17345.0,2,2.0
56364,MN,5562.0,2,2.0
63136,MO,41767.0,2,2.0
63138,MO,18852.0,2,2.0
61061,IL,6865.0,2,2.0
36863,AL,12233.0,2,2.0
28001,NC,27185.0,2,2.0
53717,WI,12798.0,2,2.0
37804,TN,27075.0,2,2.0
29642,SC,35675.0,2,2.0
28083,NC,25821.0,2,2.0
33774,FL,18145.0,2,2.0
33772,FL,24121.0,2,2.0
28144,NC,26254.0,2,2.0
50022,IA,8052.0,2,2.0
29571,SC,14423.0,2,2.0
27030,NC,36995.0,2,2.0
61101,IL,19784.0,2,2.0
19311,PA,9556.0,2,2.0
15090,PA,24985.0,2,2.0
61611,IL,23837.0,2,2.0
29631,SC,17291.0,2,2.0
62565,IL,7477.0,2,2.0
12446,NY,4930.0,2,2.0
28139,NC,18665.0,2,2.0
45619,OH,7348.0,2,2.0
45640,OH,15896.0,2,2.0
55812,MN,10571.0,2,2.0
50029,IA,614.0,2,2.0
08332,NJ,35396.0,2,2.0
29205,SC,23586.0,2,2.0
55420,MN,23128.0,2,2.0
50263,IA,24817.0,2,2.0
29574,SC,10232.0,2,2.0
43953,OH,11637.0,2,2.0
37777,TN,12200.0,2,2.0
23223,VA,51960.0,2,2.0
75252,TX,27458.0,2,2.0
60073,IL,61721.0,2,2.0
60090,IL,39017.0,2,2.0
77520,TX,38587.0,2,2.0
22911,VA,19236.0,2,2.0
36571,AL,16759.0,2,2.0
56374,MN,9943.0,2,2.0
31525,GA,28766.0,2,2.0
59270,MT,8633.0,2,2.0
47404,IN,23799.0,2,2.0
49202,MI,19359.0,2,2.0
63139,MO,21971.0,2,2.0
59937,MT,14354.0,2,2.0
44017,OH,18611.0,2,2.0
33709,FL,27026.0,2,2.0
27612,NC,39576.0,2,2.0
27713,NC,54988.0,2,2.0
60142,IL,29831.0,2,2.0
13820,NY,21605.0,2,2.0
76543,TX,30545.0,2,2.0
77423,TX,16152.0,2,2.0
29520,SC,13046.0,2,2.0
07307,NJ,44247.0,2,2.0
55428,MN,31896.0,2,2.0
56484,MN,3517.0,2,2.0
56479,MN,5387.0,2,2.0
31503,GA,22356.0,2,2.0
78070,TX,20618.0,2,2.0
61462,IL,10980.0,2,2.0
10304,NY,46944.0,2,2.0
60005,IL,30221.0,2,2.0
37415,TN,23580.0,2,2.0
37416,TN,14844.0,2,2.0
64114,MO,24008.0,2,2.0
33759,FL,18316.0,2,2.0
43620,OH,5019.0,2,2.0
37377,TN,17004.0,2,2.0
49801,MI,11479.0,2,2.0
59925,MT,1633.0,2,2.0
27604,NC,46076.0,2,2.0
56307,MN,5399.0,2,2.0
55009,MN,8252.0,2,2.0
06473,CT,24574.0,2,2.0
06897,CT,18520.0,2,2.0
36608,AL,39782.0,2,2.0
07016,NJ,23827.0,2,2.0
11231,NY,37240.0,2,2.0
62454,IL,10753.0,2,2.0
27705,NC,50472.0,2,2.0
11368,NY,117110.0,2,2.0
64112,MO,9344.0,2,2.0
64130,MO,20707.0,2,2.0
43609,OH,20519.0,2,2.0
27606,NC,48343.0,2,2.0
27278,NC,28846.0,2,2.0
06516,CT,55584.0,2,2.0
07974,NJ,13122.0,2,2.0
07401,NJ,6834.0,2,2.0
56007,MN,21434.0,2,2.0
57078,SD,20104.0,2,2.0
63147,MO,8499.0,2,2.0
20170,VA,42756.0,2,2.0
57747,SD,5695.0,2,2.0
49868,MI,4108.0,2,2.0
29485,SC,57181.0,2,2.0
75022,TX,26781.0,2,2.0
75081,TX,37766.0,2,2.0
60585,IL,24920.0,2,2.0
49829,MI,17009.0,2,2.0
61727,IL,9450.0,2,2.0
12309,NY,31273.0,2,2.0
76182,TX,31117.0,2,2.0
13815,NY,13063.0,2,2.0
14621,NY,32891.0,2,2.0
29135,SC,8074.0,2,2.0
63445,MO,3726.0,2,2.0
43056,OH,17479.0,2,2.0
59602,MT,29390.0,2,2.0
36688,AL,2192.0,2,2.0
49424,MI,47963.0,2,2.0
43055,OH,62590.0,2,2.0
31605,GA,23682.0,2,2.0
20109,VA,43849.0,2,2.0
77505,TX,23584.0,2,2.0
77546,TX,54670.0,2,2.0
77568,TX,20254.0,2,2.0
78227,TX,46594.0,2,2.0
78624,TX,23080.0,2,2.0
53406,WI,27078.0,2,2.0
27587,NC,76647.0,2,2.0
20171,VA,51759.0,2,2.0
06320,CT,27398.0,2,2.0
06437,CT,22064.0,2,2.0
18017,PA,39663.0,2,2.0
36618,AL,17425.0,2,2.0
61270,IL,7055.0,2,2.0
43402,OH,31459.0,2,2.0
29407,SC,35373.0,2,2.0
43227,OH,25041.0,2,2.0
63851,MO,3765.0,2,2.0
31907,GA,60557.0,2,2.0
53218,WI,38488.0,2,2.0
49707,MI,22243.0,2,2.0
07022,NJ,15025.0,2,2.0
07036,NJ,45161.0,2,2.0
07607,NJ,10080.0,2,2.0
07733,NJ,17266.0,2,2.0
55042,MN,12044.0,2,2.0
15066,PA,12126.0,2,2.0
59872,MT,2406.0,2,2.0
11430,NY,571.0,2,2.0
57601,SD,3824.0,2,2.0
27520,NC,46478.0,2,2.0
11978,NY,4087.0,2,2.0
14892,NY,7949.0,2,2.0
10552,NY,21296.0,2,2.0
11704,NY,40367.0,2,2.0
79761,TX,30187.0,2,2.0
43357,OH,4848.0,2,2.0
22015,VA,43941.0,2,2.0
22151,VA,18026.0,2,2.0
56557,MN,2826.0,2,2.0
47803,IN,21832.0,2,2.0
37076,TN,39326.0,2,2.0
59526,MT,2649.0,2,2.0
56591,MN,417.0,2,2.0
08809,NJ,7255.0,2,2.0
29115,SC,28207.0,2,2.0
29307,SC,19034.0,2,2.0
29601,SC,13261.0,2,2.0
29920,SC,9214.0,2,2.0
33476,FL,7608.0,2,2.0
29341,SC,19959.0,2,2.0
53207,WI,34292.0,2,2.0
06002,CT,21579.0,2,2.0
36701,AL,21448.0,2,2.0
33178,FL,65487.0,2,2.0
33472,FL,18893.0,2,2.0
27540,NC,44302.0,2,2.0
68410,NE,8620.0,2,2.0
68152,NE,6615.0,2,2.0
22193,VA,83064.0,2,2.0
69301,NE,9632.0,2,2.0
85233,AZ,39006.0,2,2.0
55063,MN,9236.0,2,2.0
37210,TN,17134.0,2,2.0
27526,NC,56089.0,2,2.0
27573,NC,11017.0,2,2.0
27527,NC,33827.0,2,2.0
53154,WI,36497.0,2,2.0
29334,SC,16472.0,2,2.0
53226,WI,19921.0,2,2.0
53228,WI,15341.0,2,2.0
33596,FL,28140.0,2,2.0
43420,OH,29332.0,2,2.0
33573,FL,30913.0,2,2.0
06460,CT,37310.0,2,2.0
06249,CT,7142.0,2,2.0
08831,NJ,55123.0,2,2.0
57201,SD,26091.0,2,2.0
43311,OH,20029.0,2,2.0
52601,IA,27899.0,2,2.0
50010,IA,32552.0,2,2.0
24134,VA,5638.0,2,2.0
24401,VA,38522.0,2,2.0
20164,VA,40888.0,2,2.0
61704,IL,37129.0,2,2.0
55987,MN,34010.0,2,2.0
31539,GA,14372.0,2,2.0
59804,MT,8193.0,2,2.0
37207,TN,38719.0,2,2.0
59808,MT,21546.0,2,2.0
06226,CT,19233.0,2,2.0
07005,NJ,15985.0,2,2.0
07068,NJ,6299.0,2,2.0
22514,VA,2605.0,2,2.0
43326,OH,13328.0,2,2.0
33540,FL,9603.0,2,2.0
52101,IA,13186.0,2,2.0
52632,IA,12006.0,2,2.0
47906,IN,73579.0,2,2.0
63664,MO,8333.0,2,2.0
07661,NJ,12049.0,2,2.0
07734,NJ,12772.0,2,2.0
57013,SD,4482.0,2,2.0
06001,CT,19262.0,2,2.0
58316,ND,5412.0,2,2.0
57301,SD,18759.0,2,2.0
27312,NC,21572.0,2,2.0
29180,SC,12445.0,2,2.0
52802,IA,9967.0,2,2.0
50002,IA,1274.0,2,2.0
07866,NJ,22965.0,2,2.0
53089,WI,19657.0,2,2.0
22044,VA,13847.0,2,2.0
22046,VA,18576.0,2,2.0
56267,MN,6647.0,2,2.0
22101,VA,31414.0,2,2.0
33437,FL,36889.0,2,2.0
43209,OH,27727.0,2,2.0
27504,NC,16613.0,2,2.0
27403,NC,23679.0,2,2.0
57349,SD,1529.0,2,2.0
08854,NJ,60545.0,2,2.0
37146,TN,7567.0,2,2.0
43203,OH,8726.0,2,2.0
33430,FL,20327.0,2,2.0
27298,NC,10583.0,2,2.0
33323,FL,23149.0,2,2.0
59714,MT,22333.0,2,2.0
22035,VA,22.0,2,2.0
22209,VA,14859.0,2,2.0
49505,MI,31444.0,2,2.0
20176,VA,51777.0,2,2.0
33325,FL,31556.0,2,2.0
08527,NJ,57925.0,2,2.0
18974,PA,42507.0,2,2.0
19023,PA,22180.0,2,2.0
19317,PA,10714.0,2,2.0
50322,IA,31652.0,2,2.0
07047,NJ,63361.0,2,2.0
07424,NJ,26776.0,2,2.0
29169,SC,22768.0,2,2.0
20169,VA,28182.0,2,2.0
22026,VA,20225.0,2,2.0
19348,PA,22606.0,2,2.0
15010,PA,28736.0,2,2.0
53130,WI,7743.0,2,2.0
22207,VA,33734.0,2,2.0
29150,SC,39460.0,2,2.0
07060,NJ,48423.0,2,2.0
55076,MN,21624.0,2,2.0
55103,MN,13874.0,2,2.0
55121,MN,9468.0,2,2.0
96815,HI,28786.0,2,2.0
57006,SD,24271.0,2,2.0
57262,SD,5326.0,2,2.0
78954,TX,1144.0,2,2.0
96021,CA,17123.0,2,2.0
79706,TX,31805.0,2,2.0
79762,TX,40253.0,2,2.0
96019,CA,10491.0,2,2.0
78801,TX,21051.0,2,2.0
92415,CA,2.0,2,2.0
05301,VT,16681.0,2,2.0
33559,FL,16675.0,2,2.0
33412,FL,15872.0,2,2.0
33782,FL,22198.0,1,1.0
11367,NY,43112.0,1,1.0
15143,PA,22329.0,1,1.0
15437,PA,2426.0,1,1.0
10583,NY,41589.0,1,1.0
11720,NY,28623.0,1,1.0
11501,NY,21189.0,1,1.0
79763,TX,39767.0,1,1.0
28770,NC,35.0,1,1.0
26506,WV,1328.0,1,1.0
78537,TX,51962.0,1,1.0
78744,TX,51048.0,1,1.0
33493,FL,5129.0,1,1.0
33760,FL,19565.0,1,1.0
33860,FL,24932.0,1,1.0
34103,FL,11822.0,1,1.0
34285,FL,18971.0,1,1.0
07105,NJ,50870.0,1,1.0
07444,NJ,11144.0,1,1.0
07512,NJ,11042.0,1,1.0
56431,MN,8763.0,1,1.0
55126,MN,27390.0,1,1.0
96710,HI,650.0,1,1.0
96754,HI,4378.0,1,1.0
96712,HI,8259.0,1,1.0
96782,HI,37437.0,1,1.0
57760,SD,1248.0,1,1.0
57064,SD,6908.0,1,1.0
78957,TX,10214.0,1,1.0
96027,CA,1953.0,1,1.0
78582,TX,43253.0,1,1.0
79107,TX,37480.0,1,1.0
78956,TX,5161.0,1,1.0
31750,GA,18283.0,1,1.0
37172,TN,31851.0,1,1.0
49649,MI,6919.0,1,1.0
58270,ND,1940.0,1,1.0
22032,VA,29909.0,1,1.0
53098,WI,11562.0,1,1.0
43155,OH,2531.0,1,1.0
15044,PA,29105.0,1,1.0
61529,IL,2852.0,1,1.0
22150,VA,27955.0,1,1.0
22206,VA,21645.0,1,1.0
27295,NC,39042.0,1,1.0
37110,TN,32952.0,1,1.0
57350,SD,16174.0,1,1.0
96818,HI,51851.0,1,1.0
07066,NJ,15555.0,1,1.0
51455,IA,2185.0,1,1.0
08723,NJ,31272.0,1,1.0
29153,SC,15013.0,1,1.0
63650,MO,3989.0,1,1.0
20181,VA,9765.0,1,1.0
43138,OH,18445.0,1,1.0
56762,MN,2561.0,1,1.0
27370,NC,15119.0,1,1.0
49659,MI,6670.0,1,1.0
53143,WI,22702.0,1,1.0
61483,IL,1872.0,1,1.0
08077,NJ,19851.0,1,1.0
19013,PA,34252.0,1,1.0
50003,IA,9428.0,1,1.0
50310,IA,30754.0,1,1.0
08312,NJ,8465.0,1,1.0
55709,MN,4199.0,1,1.0
56073,MN,17275.0,1,1.0
56164,MN,5678.0,1,1.0
56751,MN,5648.0,1,1.0
22201,VA,39331.0,1,1.0
53122,WI,6578.0,1,1.0
37185,TN,9082.0,1,1.0
53095,WI,27269.0,1,1.0
55347,MN,31222.0,1,1.0
55358,MN,5361.0,1,1.0
55398,MN,17022.0,1,1.0
57555,SD,3980.0,1,1.0
43221,OH,33844.0,1,1.0
29316,SC,29459.0,1,1.0
56334,MN,5830.0,1,1.0
68850,NE,12489.0,1,1.0
27357,NC,9190.0,1,1.0
43147,OH,45281.0,1,1.0
33449,FL,9920.0,1,1.0
49512,MI,18558.0,1,1.0
08520,NJ,29291.0,1,1.0
08610,NJ,32649.0,1,1.0
56316,MN,1438.0,1,1.0
53086,WI,9209.0,1,1.0
37148,TN,25318.0,1,1.0
07001,NJ,16920.0,1,1.0
07076,NJ,24871.0,1,1.0
07722,NJ,10041.0,1,1.0
07764,NJ,8587.0,1,1.0
07882,NJ,14971.0,1,1.0
31721,GA,19652.0,1,1.0
27341,NC,5235.0,1,1.0
33332,FL,10915.0,1,1.0
31773,GA,4005.0,1,1.0
07458,NJ,11725.0,1,1.0
07936,NJ,11105.0,1,1.0
55417,MN,26259.0,1,1.0
55436,MN,14395.0,1,1.0
55780,MN,259.0,1,1.0
06066,CT,30237.0,1,1.0
56672,MN,1972.0,1,1.0
47872,IN,8075.0,1,1.0
47712,IN,24895.0,1,1.0
31565,GA,2039.0,1,1.0
31635,GA,6653.0,1,1.0
57042,SD,8131.0,1,1.0
61537,IL,2807.0,1,1.0
29160,SC,7921.0,1,1.0
27563,NC,4970.0,1,1.0
53219,WI,34925.0,1,1.0
56377,MN,21013.0,1,1.0
56447,MN,1008.0,1,1.0
55014,MN,28603.0,1,1.0
68467,NE,9663.0,1,1.0
68516,NE,47448.0,1,1.0
68776,NE,16007.0,1,1.0
68071,NE,2011.0,1,1.0
68128,NE,19160.0,1,1.0
20191,VA,29948.0,1,1.0
27316,NC,6664.0,1,1.0
29306,SC,16822.0,1,1.0
47941,IN,1309.0,1,1.0
63736,MO,3337.0,1,1.0
43146,OH,12627.0,1,1.0
61264,IL,10157.0,1,1.0
47670,IN,11934.0,1,1.0
59644,MT,4418.0,1,1.0
22079,VA,35225.0,1,1.0
31774,GA,6735.0,1,1.0
47960,IN,15029.0,1,1.0
53115,WI,15884.0,1,1.0
53144,WI,26702.0,1,1.0
49442,MI,45342.0,1,1.0
49345,MI,13734.0,1,1.0
36610,AL,9699.0,1,1.0
50138,IA,11631.0,1,1.0
50701,IA,29806.0,1,1.0
07026,NJ,32655.0,1,1.0
07945,NJ,9875.0,1,1.0
37331,TN,7792.0,1,1.0
08611,NJ,31531.0,1,1.0
07004,NJ,7872.0,1,1.0
07446,NJ,14812.0,1,1.0
07840,NJ,31255.0,1,1.0
37086,TN,37463.0,1,1.0
55706,MN,1738.0,1,1.0
55731,MN,5494.0,1,1.0
56081,MN,6139.0,1,1.0
68803,NE,26487.0,1,1.0
50801,IA,9245.0,1,1.0
23867,VA,5298.0,1,1.0
24639,VA,3099.0,1,1.0
20152,VA,37013.0,1,1.0
20187,VA,18888.0,1,1.0
55444,MN,17214.0,1,1.0
68048,NE,12991.0,1,1.0
85355,AZ,12930.0,1,1.0
96795,HI,11064.0,1,1.0
96706,HI,80299.0,1,1.0
96734,HI,49922.0,1,1.0
53177,WI,8482.0,1,1.0
57570,SD,1933.0,1,1.0
53223,WI,28884.0,1,1.0
58421,ND,2875.0,1,1.0
31901,GA,7126.0,1,1.0
29426,SC,1654.0,1,1.0
64014,MO,27993.0,1,1.0
53221,WI,39560.0,1,1.0
06260,CT,9236.0,1,1.0
06359,CT,5149.0,1,1.0
06455,CT,2958.0,1,1.0
08223,NJ,4116.0,1,1.0
29388,SC,16017.0,1,1.0
33541,FL,22692.0,1,1.0
43348,OH,1880.0,1,1.0
58475,ND,145.0,1,1.0
43338,OH,10423.0,1,1.0
29401,SC,9145.0,1,1.0
53233,WI,15531.0,1,1.0
61741,IL,1538.0,1,1.0
37343,TN,43626.0,1,1.0
52806,IA,28191.0,1,1.0
50323,IA,16616.0,1,1.0
22304,VA,49237.0,1,1.0
23452,VA,59076.0,1,1.0
68123,NE,32203.0,1,1.0
68854,NE,819.0,1,1.0
68039,NE,1355.0,1,1.0
39828,GA,15698.0,1,1.0
33579,FL,44617.0,1,1.0
06354,CT,5647.0,1,1.0
06475,CT,10481.0,1,1.0
06013,CT,9519.0,1,1.0
06385,CT,15796.0,1,1.0
08064,NJ,121.0,1,1.0
61301,IL,10375.0,1,1.0
61415,IL,1623.0,1,1.0
31601,GA,32331.0,1,1.0
33182,FL,13310.0,1,1.0
31554,GA,7510.0,1,1.0
31622,GA,1863.0,1,1.0
37075,TN,71023.0,1,1.0
47714,IN,32827.0,1,1.0
53189,WI,26846.0,1,1.0
57062,SD,2344.0,1,1.0
53040,WI,8358.0,1,1.0
37059,TN,1578.0,1,1.0
61360,IL,3306.0,1,1.0
29138,SC,10070.0,1,1.0
27288,NC,23375.0,1,1.0
18235,PA,19139.0,1,1.0
18929,PA,8819.0,1,1.0
27105,NC,39977.0,1,1.0
29803,SC,40056.0,1,1.0
29649,SC,27485.0,1,1.0
69361,NE,17526.0,1,1.0
61802,IL,19460.0,1,1.0
43240,OH,7661.0,1,1.0
53213,WI,26469.0,1,1.0
29420,SC,23619.0,1,1.0
60805,IL,19945.0,1,1.0
61282,IL,8278.0,1,1.0
10607,NY,7441.0,1,1.0
10706,NY,9339.0,1,1.0
22503,VA,3997.0,1,1.0
33548,FL,7708.0,1,1.0
39845,GA,8334.0,1,1.0
10301,NY,41474.0,1,1.0
11554,NY,37796.0,1,1.0
11580,NY,43026.0,1,1.0
11735,NY,32989.0,1,1.0
79765,TX,21163.0,1,1.0
59873,MT,3416.0,1,1.0
57720,SD,752.0,1,1.0
24219,VA,10429.0,1,1.0
29058,SC,4671.0,1,1.0
33549,FL,17816.0,1,1.0
08837,NJ,18463.0,1,1.0
08889,NJ,9928.0,1,1.0
07090,NJ,31056.0,1,1.0
07481,NJ,16602.0,1,1.0
56359,MN,3585.0,1,1.0
43065,OH,44829.0,1,1.0
63552,MO,7913.0,1,1.0
15239,PA,21211.0,1,1.0
55806,MN,9761.0,1,1.0
57703,SD,16933.0,1,1.0
61571,IL,24766.0,1,1.0
27522,NC,13630.0,1,1.0
33480,FL,10716.0,1,1.0
60475,IL,9969.0,1,1.0
60655,IL,27837.0,1,1.0
20105,VA,34475.0,1,1.0
20121,VA,28901.0,1,1.0
06051,CT,31134.0,1,1.0
06109,CT,27298.0,1,1.0
05667,VT,2235.0,1,1.0
17745,PA,17096.0,1,1.0
47633,IN,2455.0,1,1.0
58203,ND,16165.0,1,1.0
37327,TN,12412.0,1,1.0
29349,SC,36458.0,1,1.0
27509,NC,7650.0,1,1.0
27511,NC,32786.0,1,1.0
61761,IL,53045.0,1,1.0
27565,NC,24676.0,1,1.0
37219,TN,2265.0,1,1.0
57548,SD,1549.0,1,1.0
49456,MI,19727.0,1,1.0
61342,IL,8648.0,1,1.0
36615,AL,26.0,1,1.0
29108,SC,20159.0,1,1.0
36830,AL,47543.0,1,1.0
78244,TX,35801.0,1,1.0
60099,IL,31579.0,1,1.0
60154,IL,16895.0,1,1.0
22630,VA,33829.0,1,1.0
37406,TN,12422.0,1,1.0
64123,MO,10639.0,1,1.0
61602,IL,1198.0,1,1.0
29322,SC,9777.0,1,1.0
31906,GA,21835.0,1,1.0
29204,SC,18059.0,1,1.0
29575,SC,18135.0,1,1.0
61943,IL,1438.0,1,1.0
28584,NC,13584.0,1,1.0
37381,TN,9213.0,1,1.0
64079,MO,14748.0,1,1.0
33703,FL,23948.0,1,1.0
13031,NY,16335.0,1,1.0
13637,NY,4980.0,1,1.0
12719,NY,1056.0,1,1.0
12771,NY,14423.0,1,1.0
76133,TX,51811.0,1,1.0
76541,TX,19641.0,1,1.0
37408,TN,3353.0,1,1.0
49730,MI,2248.0,1,1.0
14218,NY,20878.0,1,1.0
33185,FL,28819.0,1,1.0
31606,GA,3894.0,1,1.0
43612,OH,29718.0,1,1.0
49862,MI,4602.0,1,1.0
64131,MO,21837.0,1,1.0
43616,OH,20480.0,1,1.0
64124,MO,12754.0,1,1.0
61821,IL,29057.0,1,1.0
43608,OH,12948.0,1,1.0
27603,NC,54616.0,1,1.0
37385,TN,8108.0,1,1.0
75072,TX,55538.0,1,1.0
75156,TX,15708.0,1,1.0
75206,TX,40386.0,1,1.0
75762,TX,13923.0,1,1.0
60449,IL,8961.0,1,1.0
61523,IL,10951.0,1,1.0
61924,IL,2274.0,1,1.0
37614,TN,4027.0,1,1.0
22655,VA,22395.0,1,1.0
27282,NC,15966.0,1,1.0
06811,CT,31216.0,1,1.0
06070,CT,15658.0,1,1.0
08608,NJ,1269.0,1,1.0
07420,NJ,5053.0,1,1.0
07980,NJ,2420.0,1,1.0
59474,MT,3476.0,1,1.0
56572,MN,5747.0,1,1.0
64081,MO,24903.0,1,1.0
43610,OH,4159.0,1,1.0
53581,WI,10024.0,1,1.0
27837,NC,5871.0,1,1.0
22656,VA,5454.0,1,1.0
37360,TN,1667.0,1,1.0
78732,TX,19128.0,1,1.0
79086,TX,2122.0,1,1.0
62239,IL,4638.0,1,1.0
62821,IL,7083.0,1,1.0
33605,FL,18243.0,1,1.0
59923,MT,9743.0,1,1.0
61866,IL,13459.0,1,1.0
11768,NY,21433.0,1,1.0
12466,NY,2353.0,1,1.0
10538,NY,18318.0,1,1.0
10603,NY,18033.0,1,1.0
10709,NY,10131.0,1,1.0
11577,NY,12695.0,1,1.0
11692,NY,22776.0,1,1.0
11766,NY,11888.0,1,1.0
43566,OH,8371.0,1,1.0
53061,WI,5055.0,1,1.0
56186,MN,381.0,1,1.0
55037,MN,5057.0,1,1.0
50228,IA,2509.0,1,1.0
51103,IA,16827.0,1,1.0
06278,CT,4266.0,1,1.0
47708,IN,501.0,1,1.0
61373,IL,1976.0,1,1.0
57032,SD,8810.0,1,1.0
61036,IL,7111.0,1,1.0
33624,FL,38929.0,1,1.0
29511,SC,5550.0,1,1.0
27845,NC,1489.0,1,1.0
10994,NY,7242.0,1,1.0
11530,NY,28851.0,1,1.0
78124,TX,6860.0,1,1.0
10573,NY,41758.0,1,1.0
10913,NY,5647.0,1,1.0
29452,SC,343.0,1,1.0
61842,IL,2771.0,1,1.0
43545,OH,13954.0,1,1.0
33637,FL,18070.0,1,1.0
61953,IL,6365.0,1,1.0
43567,OH,13240.0,1,1.0
33626,FL,31875.0,1,1.0
61834,IL,7895.0,1,1.0
29466,SC,42316.0,1,1.0
61874,IL,8739.0,1,1.0
57752,SD,2324.0,1,1.0
53566,WI,14970.0,1,1.0
29440,SC,27451.0,1,1.0
53511,WI,48659.0,1,1.0
33629,FL,26394.0,1,1.0
77657,TX,22161.0,1,1.0
07045,NJ,10573.0,1,1.0
07059,NJ,16096.0,1,1.0
07940,NJ,18403.0,1,1.0
55110,MN,39205.0,1,1.0
55718,MN,3245.0,1,1.0
55724,MN,824.0,1,1.0
36544,AL,11717.0,1,1.0
61244,IL,24004.0,1,1.0
47408,IN,22917.0,1,1.0
52732,IA,25808.0,1,1.0
61073,IL,19936.0,1,1.0
60548,IL,12019.0,1,1.0
61520,IL,16156.0,1,1.0
61853,IL,14218.0,1,1.0
33762,FL,5572.0,1,1.0
64150,MO,4215.0,1,1.0
64076,MO,9863.0,1,1.0
53533,WI,7306.0,1,1.0
49781,MI,3901.0,1,1.0
27954,NC,6510.0,1,1.0
27712,NC,21683.0,1,1.0
37402,TN,4464.0,1,1.0
59935,MT,3432.0,1,1.0
60185,IL,34775.0,1,1.0
60410,IL,13503.0,1,1.0
13732,NY,7569.0,1,1.0
14432,NY,5746.0,1,1.0
12603,NY,41470.0,1,1.0
77303,TX,20974.0,1,1.0
33611,FL,34101.0,1,1.0
44127,OH,4179.0,1,1.0
49849,MI,11819.0,1,1.0
64093,MO,28112.0,1,1.0
56474,MN,4419.0,1,1.0
63385,MO,47756.0,1,1.0
49201,MI,47747.0,1,1.0
63144,MO,9596.0,1,1.0
36507,AL,19608.0,1,1.0
33066,FL,16845.0,1,1.0
29030,SC,1827.0,1,1.0
52627,IA,12350.0,1,1.0
56378,MN,8174.0,1,1.0
33764,FL,27547.0,1,1.0
27613,NC,46969.0,1,1.0
37379,TN,28552.0,1,1.0
